id,title,lat,lon,street,zip,city,plug,open,parking,network,payment_text,operator,access,electricity_mix,charge_type,payment_mode,payment_RFID,payment_OTHERS,imga,img,info,payment_APP,payment_PLUG-N-CHARGE,times,payment_CREDIT-CARD,payment_DEBIT-CARD
4056,Teistungen,51.47847780,10.26316690,Duderstädter Straße ,37339,Teistungen,0,1.0,2,ladenetz.de,,TEAG Thüringer Energie AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,FLATRATE,1.0,,,,,,,,,
4057,Triptis,50.73653350,11.86390570,Alte Neustädter Straße 4,07819,Triptis,0,1.0,2,ladenetz.de,,TEAG Thüringer Energie AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,FLATRATE,1.0,,,,,,,,,
4059,LKW Ladestation - Alte Burgstraße,49.73974000,10.16307010,Alte Burgstraße 1-3,97318,Kitzingen,0,1.0,2,,,"Licht-, Kraft- und Wasserwerke Kitzingen GmbH",NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,TIME,,,,,,1.0,,,,
4081,Ladestation 1756,51.47157690,11.97353174,Pfännerhöhe 70,06110,Halle (Saale),0,1.0,4,Intercharge,,EVH GmbH,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,KWH,1.0,,,,,,,,,
4082,Ladestation 1757,51.46626098,11.97990784,Lutherstraße 79,06122,Halle (Saale),0,1.0,2,Intercharge,,EVH GmbH,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,KWH,1.0,,,,,,,,,
4085,Parkdeck Mössingen,48.40530881,9.05756676,Grasshopperstrasse Parkdeck,72116,Mössingen,0,1.0,2,,mit einer normalen RFID Karte freizuschalten,Stadtwerke Mössingen,NOT.SPECIFIED,MIX,NORMAL,FREE,1.0,,,,,,,,,
4088,AC-Ladestation Scheibenstraße,52.99027459,9.83928738,Scheibenstr. 23,29614,Soltau,0,1.0,2,,,Stadtwerke Soltau GmbH & Co. KG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,TIME,,,,,,1.0,,,,
4089,AC-Ladestation Blumenstraße,52.98527270,9.83789430,Blumenstr. 6,29614,Soltau,0,1.0,2,,,Stadtwerke Soltau GmbH & Co. KG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,TIME,,,,,,1.0,,,,
4090,AC-Ladestation Design Outlet Soltau,52.98304407,9.92531481,Rahrsberg 7,29614,Soltau,0,1.0,2,,,Stadtwerke Soltau GmbH & Co. KG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,TIME,,,,,Die Ladesäule ist nur während der Öffnungszeiten des Designer Outlet Soltau zugänglich und somit sonntags nicht geöffnet.,1.0,,06:00 - 20:00,,
4091,Parkplatz Hohenfuhrstraße / Rathaus,51.20394210,7.35869340,Hohenfuhrstraße 13,42477,Radevormwald,0,1.0,2,eRoaming,eRoaming,Stadtwerke Radevormwald GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,files/upload/ladesaeule/1543482968.jpg,assets/images/f/1543482968-8a5f106f.jpg,,,,,,
4094,Parkhaus Hauptbahnhof Erfurt*3,50.97371616,11.03817716,Willy-Brandt-Platz 12,99084,Erfurt,0,1.0,1,Ladenetz,,SWE Energie GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,FLATRATE,1.0,,,,,,,,,
4095,Parkhaus Hauptbahnhof Erfurt*2,50.97379980,11.03815688,Willy-Brandt-Platz 12,99084,Erfurt,0,1.0,1,Ladenetz,,SWE Energie GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,FLATRATE,1.0,,,,,,,,,
4096,Parkhaus Hauptbahnhof Erfurt*1,50.97386411,11.03815667,Willy-Brandt-Platz 12,99084,Erfurt,0,1.0,1,Ladenetz,,SWE Energie GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,FLATRATE,1.0,,,,,,,,,
4097,Parkhaus am Stadion,50.96307155,11.03712223,Johann-Sebastian-Bach-Straße 2a,99096,Erfurt,0,1.0,1,Ladenetz,,SWE Energie GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,FLATRATE,1.0,,,,,,,04:00 - 21:00,,
4098,Ladestation Am Sportpark 1,48.74524100,11.48391700,Am Sportpark 1,85053,Ingolstadt,0,1.0,,,,Stadtwerke Ingolstadt,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
4099,Ladestation Ringlerstr. 28,48.77632200,11.42499800,Ringlerstr. 28,85057,Ingolstadt,0,1.0,,,,Stadtwerke Ingolstadt,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
4100,Ladestation Levelingstr. 90,48.77148640,11.38087120,Levelingstr. 90,85049,Ingolstadt,0,1.0,,,,Stadtwerke Ingolstadt,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
4101,Ladestation Am Sportpark 1b,48.74689300,11.48629900,Am Sportpark 1b,85053,Ingolstadt,0,1.0,,,,Stadtwerke Ingolstadt,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
4102,Ladestation Mauthstr. 13,48.76354400,11.42662900,Mauthstr. 13,85049,Ingolstadt,0,1.0,,,,Stadtwerke Ingolstadt,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
4103,Ladestation Donaustr. 10,48.76142100,11.42664500,Donaustr. 10,85049,Ingolstadt,0,1.0,,,,Stadtwerke Ingolstadt,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
4104,Ladestation Esplanade*2,48.76612100,11.43145000,Esplanade,85049,Ingolstadt,0,1.0,,,,Stadtwerke Ingolstadt,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
4105,Ladestation Dreizehnerstr.*1,48.77013200,11.42373100,Dreizehnerstr.,85049,Ingolstadt,0,1.0,,,,Stadtwerke Ingolstadt,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
4106,Ladestation Schloßlände*1,48.76380600,11.43077100,Schloßlände,85049,Ingolstadt,0,1.0,,,,Stadtwerke Ingolstadt,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
4107,Ladestation Jahnstr.*1,48.76079300,11.42138000,Jahnstr.,85049,Ingolstadt,0,1.0,,,,Stadtwerke Ingolstadt,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
4108,Ladestation Esplanade*1,48.76612100,11.43145000,Esplanade,85049,Ingolstadt,0,1.0,,,,Stadtwerke Ingolstadt,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
4109,Ladestation Dreizehnerstr.*2,48.77013200,11.42373100,Dreizehnerstr.,85049,Ingolstadt,0,1.0,,,,Stadtwerke Ingolstadt,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
4110,Ladestation Jahnstr.*2,48.76079300,11.42138000,Jahnstr.,85049,Ingolstadt,0,1.0,,,,Stadtwerke Ingolstadt,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
4111,Ladestation Schloßlände*2,48.76380600,11.43077100,Schloßlände,85049,Ingolstadt,0,1.0,,,,Stadtwerke Ingolstadt,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
4112,Ladestation Südliche Ringstr. 64,48.75920000,11.43856200,Südliche Ringstr. 64,85053,Ingolstadt,0,1.0,,,,Stadtwerke Ingolstadt,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
4113,Ladestation Otto-Hahn-Str. 1,48.78391359,11.47772336,Otto-Hahn-Str. 1,85055,Ingolstadt,0,1.0,,,,Stadtwerke Ingolstadt,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
4114,Ladestation Adolf-Kolping-Str. 11,48.76696700,11.42465400,Adolf-Kolping-Str. 11,85049,Ingolstadt,0,1.0,,,,Stadtwerke Ingolstadt,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
4117,Ladestation Königsplatz,49.47746190,10.99045620,Königsplatz 8,90762,Fürth,0,1.0,2,Ladeverbund Franken+,,infra fürth gmbh,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,TIME,1.0,,,,,,,,,
4118,Ladestation Soldnerstraße,49.47981790,10.95657180,Soldnerstraße 53,90766,Fürth,0,1.0,2,Ladeverbund Franken+,,infra fürth gmbh,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,TIME,1.0,,,,,,,,,
4119,Ladestation Leyher Straße ,49.46273680,11.00641680,Leyher Straße 69,90763,Fürth,0,1.0,2,Ladeverbund Franken+,,infra fürth gmbh,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,TIME,1.0,,,,,,,,,
4120,Ladestation Jakob-Henle-Straße,49.48446700,10.97428000,Jakob-Henle-Straße 1,90766,Fürth,0,1.0,2,Ladeverbund Franken+,,infra fürth gmbh,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,TIME,1.0,,,,,,,,,
4121,Ladestation Am Grünen Weg,49.48295640,10.94793000,Am Grünen Weg 1,90766,Fürth,0,1.0,2,Ladeverbund Franken+,,infra fürth gmbh,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,TIME,1.0,,,,,,,,,
4122,Ladestation Humbser Straße,49.45962810,10.99147810,Humber Straße 21,90763,Fürth,0,1.0,2,Ladeverbund Franken+,,infra fürth gmbh,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,TIME,1.0,,,,,,,,,
4123,Ladestation Georg-Benda-Straße,49.44651010,10.99246050,Georg-Benda-Straße 1,90763,Fürth,0,1.0,2,Ladeverbund Franken+,,infra fürth gmbh,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,TIME,1.0,,,,,,,,,
4125,Ladestatione Espanstraße,49.47948000,10.99999000,Espanstraße 10,90765,Fürth,0,1.0,2,Ladeverbund Franken+,,infra fürth gmbh,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,TIME,1.0,,,,,,,,,
4126,Ladestation Herrnstraße,49.46370620,10.98718610,Herrnstraße 22,90763,Fürth,0,1.0,2,Ladeverbund Franken+,,infra fürth gmbh,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,TIME,1.0,,,,,,,,,
4127,Ladestation Moststraße,49.47297730,10.99251740,Moststraße 33,90762,Fürth,0,1.0,2,Ladeverbund Franken+,,infra fürth gmbh,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,TIME,1.0,,,,,,,,,
4130,Ladestation Parkhaus Comödie,49.47141000,10.98604000,Ottostraße 27,90762,Fürth,0,1.0,2,Ladeverbund Franken+,,infra fürth gmbh,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,TIME,1.0,,,,,,,,,
4131,Ladestation Parkhaus Scherbsgraben,49.47601820,10.97652610,Scherbsgraben 15,90766,Fürth,0,1.0,2,Ladeverbund Franken+,,infra fürth gmbh,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,TIME,1.0,,,,,,,,,
4132,Ladestation Parkhaus Klinikum,49.48446700,10.97428000,Jakob-Henle-Straße 1,90766,Fürth,0,1.0,2,Ladeverbund Franken+,,infra fürth gmbh,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,TIME,1.0,,,,,,,,,
4143,Veitshöchheim - Sendelbachstraße 2,49.83731390,9.87517720,Sendelbachstr. 2,97209,Veitshöchheim,0,1.0,2,Ladeverbund Franken +,Abrechnung nach Zeit und Leistung,Energieversorgung Lohr-Karlstadt und Umgebung GmbH und Co.KG,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,TIME,1.0,,,,,,,,,
4144,Thüngersheim - Dorfplatzstr. 1,49.88365730,9.84035320,Dorfplatzstr. 1,97291,Thüngersheim,0,1.0,2,Ladeverbund Franken +,Abrechung nach Zeit und Leistung,Energieversorgung Lohr-Karlstadt und Umgebung GmbH und Co.KG,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,TIME,1.0,,,,,,,,,
4145,Karlstadt - Am Hammersteig 1,49.97425697,9.77035137,Am Hammersteig 1,97753,Karlstadt,0,1.0,2,Ladeverbund Franken +,Abrechnung nach Zeit und Leistung,Energieversorgung Lohr-Karlstadt und Umgebung GmbH und Co.KG,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,TIME,1.0,,,,,,,,,
4146,Karlstadt- Zum Helfenstein,49.96225188,9.76884782,Zum Helfenstein 53,97753,Karlstadt,0,1.0,2,Ladeverbund Franken +,Abrechnung nach Zeit und Leistung,Energieversorgung Lohr-Karlstadt und Umgebung GmbH und Co.KG,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,TIME,1.0,,,,,,,,,
4147,Lohr am Main - Haaggasse,49.99569837,9.57509866,Haaggasse,97816,Lohr a. Main,0,1.0,2,Ladeverbund Franken +,Abrechnung nach Zeit und Leistung,Energieversorgung Lohr-Karlstadt und Umgebung GmbH und Co.KG,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,TIME,1.0,,,,,,,,,
4155,Middendorff-Platz,52.32077470,7.22113270,Friedrich Middendorff-Platz 1,48465,Schüttorf,0,1.0,2,Ladenetz.de,,Stadtwerke Schüttorf - Emsbüren GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
4157,Vechte Zentrum,52.31972280,7.22587740,Graf Egbert Str. 11,48465,Schüttorf,0,1.0,2,Ladenetz.de,,Stadtwerke Schüttorf - Emsbüren GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
4160,Quendorfer See,52.33833220,7.22228100,Drievordener Str. 95,48465,Schüttorf,0,1.0,2,Ladenetz.de,,Stadtwerke Schüttorf - Emsbüren GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
4164,Ladestation 1858 ,47.62613000,7.90510000,Hauptstr. 16,79664,Wehr,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
4165,Ladestation 1859,47.60566210,7.65388010,Schlachthofstrasse 2,79540,Lörrach,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
4167,Bahnhof Radebeul Ost,51.09878539,13.67996641,Sidonien Str. 1C,01445,Radebeul,0,1.0,2,www.emobility-partner.de,"e-Charging App, eRoaming",Stadtwerke Elbtal GmbH,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,KWH,1.0,,,,,,,,,
4168,Ladestation 1860,47.70801314,7.85400095,Constanze-Weber-Gasse 7,79669,Zell im Wiesental,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,KWH,1.0,,,,,,,,,
4169,Ladestation 1861,48.11838000,7.84682000,Am Gaswerk 1,79312,Emmendingen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,KWH,1.0,,,,,,,,,
4170,Ladestation 1862,47.71326861,7.65949864,Hammersteinerstrasse ,79400,Kandern,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,KWH,1.0,,,,,,,,,
4171,Ladestation 1863,47.83871510,8.53929210,Leo-Wohleb-Str. 3,78176,Blumberg,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,KWH,1.0,,,,,,,,,
4172,Ladestation 1864,47.92823770,8.44932500,Kirchstrasse 24,78199,Bräunlingen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,KWH,1.0,,,,,,,,,
4173,Ladestation 1865,47.92343490,8.49710740,Hohenstr. 18,78183,Hüfingen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,KWH,1.0,,,,,,,,,
4174,Ladestation 1866,47.93653577,7.62840947,Rathaus,79258,Hartheim am Rhein,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,KWH,1.0,,,,,,,,,
4175,Ladestation 1867,47.79386360,7.82733110,Wiesentalstrasse 13,79669,Zell im Wiesental,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,KWH,1.0,,,,,,,,,
4176,Ladestation 1868,47.75091000,8.00005000,Kapellenweg 2,79682,Todtmoos,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,KWH,1.0,,,,,,,,,
4177,Ladestation 1869,47.91856000,7.74496000,Jengerstrasse 9,79238,Ehrenkirchen,0,1.0,,,,Energiedienst Holding AG,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,KWH,1.0,,,,,,,,,
4178,Radebeul Autohaus Hammer,51.11418324,13.61372764,Meißner Str. 358,01445,Radebeul,0,1.0,2,www.emobility-partner.de,"e-Charging App, eRoaming",Stadtwerke Elbtal GmbH,NOT.SPECIFIED,MIX,QUICKCHARGE,KWH,1.0,,,,,,,,,
4179,Coswig Parkplatz Alte Feuerwehr,51.12983677,13.58123616,Moritzburger Str. 2,01640,Coswig,0,1.0,2,www.emobility-partner.de,"e-Charging App, eRoaming",Stadtwerke Elbtal GmbH,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,KWH,1.0,,,,,,,,,
4183,Parkhaus Innenstadt / Hägerweg 18,47.85332940,9.01277070,Hägerweg 18,78333,Stockach,0,1.0,1,,Fahrzeughalter können ihr Fahrzeug mit 100% Ökostrom kostenlos laden,Stadtwerke Stockach GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,FREE,,1.0,,,,,,,,
4743,Parkplatz Altstadt,53.47636673,9.70316634,Hansestraße,21614,Buxtehude,0,1.0,2,Innogy,"Vertrag
Direct Payment &#40;PayPal, Kreditkarte",Stadtwerke Buxtehude GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,,,,,,1.0,,,,
4744,Hallenbad Aquarella,53.47611795,9.69440099,Konopkatraße 4,21614,Buxtehude,0,1.0,2,Innogy,"Vertrag
Direct Pay &#40;PayPal, Kreditkarte&#41;",Stadtwerke Buxtehude GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,,,,,,1.0,,,,
4745,Park & Ride Anlage,53.47016011,9.68847890,Stader Straße,21614,Buxtehude,0,1.0,2,Innogy,"Vertrag
Direct Pay &#40;PayPal, Kreditkarte&#41;",Stadtwerke Buxtehude GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,,,,,,1.0,,,,
4747,Sparkasse Ebhausen,48.58500150,8.67609810,Nagolder Str 24,72224,Ebhausen,0,1.0,2,,,deer GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,FREE,1.0,,,,,,,,,
4748,Marktplatz Neubulach,48.66116917,8.69549647,Badgasse 6,75387,Neubulach,0,1.0,,,,deer GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,1.0,,,,,,,,,
4749,Sparkasse Schömberg,48.78721543,8.64360858,Lindenstraße 16,75328,Schömberg,0,1.0,2,,,deer GmbH,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,COMBO,1.0,,,,,,,,,
4750,Sparkasse Altensteig,48.58468361,8.60335471,Rosenstraße 16,72213,Altensteig,0,1.0,,,,deer GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,1.0,,,,,,,,,
4752,Ladestation Pfarrweg 2 ,52.07673000,10.82415000,Pfarrweg 2 ,38384,Gevensleben ,0,,2,NewMotion,Keine Karte oder sonstiges notwendig. Anschließen und tanken.,Landstrom GmbH & Co. KG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,FREE,,,files/upload/ladesaeule/1535011125.jpg,assets/images/9/1535011125-e310dab9.jpg,"Typ 2 Stecker
Bei gleichzeitiger Benutzung beider Ladepunkte, reduziert sich die Leistung auf 11 kW je Ladepunkt.",,1.0,06:00 - 15:00,,
4753,Bad Herrenalb,48.79999516,8.44081823,Kurpromenade 36,76332,Bad Herrenalb,0,1.0,,,,deer GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,1.0,,,,,,,,,
4754,Elsner Elektronik,48.71981246,8.84281408,Sohlengrund 16,75395,Ostelsheim,0,1.0,,,,deer GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,1.0,,,,,,,,,
4756,Parkhaus ZOB,48.71470423,8.74130714,Bischofstraße 10,75365,Calw,0,1.0,,,,deer GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
4757,Ottenbronn Dorfplatz,48.74134857,8.75390603,Hirsauer Straße 15,75382,Althengstett,0,1.0,,,,deer GmbH,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,COMBO,1.0,,,,,,,,,
4758,ENCW Dienstleistungszentrum,48.70633379,8.75353140,Robert-Bosch-Straße 20,75365,Calw,0,,2,,,deer GmbH,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,FREE,1.0,,,,,,,06:00 - 15:00,,
4759,ENCW Wasserkraftwerk,48.71304221,8.74188510,Bahnhofstraße 6,75365,Calw,0,1.0,,,,deer GmbH,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,COMBO,1.0,,,,,,,,,
4760,Sparkasse Calw,48.71433522,8.74056012,Sparkassenplatz 1,75365,Calw,0,1.0,1,,,deer GmbH,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,COMBO,1.0,,,,,,,,,
4761,Landratsamt Calw,48.71102513,8.74571813,Vogteistraße 44,75365,Calw,0,1.0,,,,deer GmbH,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,FREE,1.0,,,,,,,,,
4762,Parkhaus Calwer Markt,48.71468880,8.74024536,Lederstraße 4,75365,Calw,0,1.0,,,,deer GmbH,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,KWH,1.0,,,,,,,,,
4764,A13 Ausfahrt Thiendorf*1,51.29527188,13.73530944,Am Fiebig 3Z,01561,Thiendorf,0,1.0,2," e-Charging, eRoaming","e-Charging, eRoaming",SachsenEnergie AG,NOT.SPECIFIED,GREEN.ENERGY,HYPERCHARGE,KWH,1.0,,,,,,,,,
4772,VVO-Haltepunkt Glashütte,50.85069068,13.78193486,Altenberger Str. 1,01768,Glashütte,0,1.0,2,www.emobility-partner.de,"e-Charging App, eRoaming",SachsenEnergie AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
4773,Stadtwerke Neumünster - Besucherparkplatz,54.08207880,9.98793590,Bismarckstraße 51,24534,Neumünster,0,1.0,1,innogy,"Im Ladeverbund innogy erfolgt die Abrechnung nach kWh.
Bei Kreditkartenzahlung wird nach Zeit abgerechnet.",SWN Stadtwerke Neumünster GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,,,,,,1.0,,,,
4774,Stadtwerke Neumünster - Holsten-Galerie,54.07385150,9.98188470,Gänsemarkt 1,24534,Neumünster,0,1.0,4,innogy,"Im Ladeverbund innogy erfolgt die Abrechnung nach kWh.
Bei Kreditkartenzahlung wird nach Zeit abgerechnet.",SWN Stadtwerke Neumünster GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,,,,,Es befinden sich zwei Ladesäulen mit jeweils 2 Ladepunkten auf dem Parkdeck des Shopping-Centers der Holsten-Galerie. Das Shoppingcenter hat von Mo-Sa in der Zeit von 09.30 Uhr bis 20.00 Uhr geöffnet. Sonntags ist das Parkdeck geschlossen. Achtung !: Die Nutzung des Pardecks ist kostenpflichtig &#40;die 1 Stunde ist frei&#41;.,1.0,,07:30 - 18:00,,
4775,Marktplatz Radeberg,51.11797967,13.92297063,Markt 12Z,01454,Radeberg,0,1.0,2,www.emobility-partner.de,"e-Charging App, eRoaming",SachsenEnergie AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
4776,Elbeparkplatz Rathen,50.95605676,14.07917944,Elbweg 13Z,01824,Rathen,0,1.0,2,www.emobility-partner.de,"e-Charging App, eRoaming",SachsenEnergie AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
4777,Stadtwerke Neumünster - Freesenburg ,54.07096380,9.93806130,Freesenburg 8,24537,Neumünster,0,1.0,4,innogy,"Im Ladeverbund innogy erfolgt die Abrechnung nach kWh.
Bei Kreditkartenzahlung wird nach Zeit abgerechnet.",SWN Stadtwerke Neumünster GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,,,,,2 Ladesäulen mit jeweils 2 Ladepunkten,1.0,,,,
4778,P&R Bahnhof Tharandt,50.98294814,13.58868569,Dresdner Str. 26Y,01737,Tharandt,0,1.0,2,www.emobility-partner.de,"e-Charging App, eRoaming",SachsenEnergie AG,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,KWH,1.0,,,,,,,,,
4779,Moritzburg Schlossparkplatz ,51.16401088,13.67877839,Schlossallee 1Z,01468,Moritzburg,0,1.0,2,www.emobility-partner.de,"e-Charging, eRoaming",SachsenEnergie AG,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,KWH,1.0,,,,,,,,,
4841,Stadtwerke Neumünster - Kundenzentrum,54.07463550,9.98382300,Kuhberg 35-37,24534,Neumünster,0,1.0,1,innogy,"Im Ladeverbund innogy erfolgt die Abrechnung nach kWh.
Bei Kreditkartenzahlung wird nach Zeit abgerechnet.",SWN Stadtwerke Neumünster GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,,,,,,1.0,,,,
4843,GBO Parkhaus Opladen,51.06785460,7.00102270,Günther-Weisenborn-Straße 21,51379,Leverkusen,0,1.0,2,TankE-Netzwerk,Derzeit noch kostenloses Laden für registrierte Kunden.,Energieversorgung Leverkusen GmbH & Co. KG (EVL),NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,FREE,1.0,,,,www.tanke.info,,,22:00 - 21:59,,
4844,APCOA-Parkhaus City-Center Wiesdorf,51.03090758,6.98822245,Friedrich-Ebert-Straße,51373,Leverkusen,0,,2,TankE-Netzwerk,Derzeit noch kostenloses Laden für registrierte Kunden,Energieversorgung Leverkusen GmbH & Co. KG (EVL),NOT.SPECIFIED,GREEN.ENERGY,NORMAL,FREE,1.0,,,,tanke.info,,,04:00 - 00:00,,
4845,AVEA Hauptverwaltung Küppersteg,51.04537980,7.00220000,Im Eisholz 5,51373,Leverkusen,0,1.0,2,TankE-Netzwerk,Derzeit noch kostenlos für registrierte Kunden,Energieversorgung Leverkusen GmbH & Co. KG (EVL),NOT.SPECIFIED,GREEN.ENERGY,NORMAL,FREE,1.0,,,,tank.info,,,22:00 - 21:59,,
4846,Rathaus Bad Schandau,50.91845566,14.14949539,Dresdner Str. 3Z,01814,Bad Schandau,0,1.0,2,www.emobility-partner.de,"e-Charging, eRoaming",SachsenEnergie AG,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,KWH,1.0,,,,,,,,,
